,userName,splitName,comment,n_recommend,n_reply,nyt_select,recommendflag,url,ttlCommentNum,gender,time,time_order,tech,Name,gender_
74,Carsafrica,Carsafrica,"Many of us have warned that the irresponsible tax cut that increased our deficit to over a trillion Dollars will limit our options in a case of need.
That case of need has arrived and Corporations will be begging the Government for direct assistance however I believe any help given should be given to individuals who are affected by the crisis either directly or through lay offs . Schumer and Pelosi are right .",55,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:02:50,75,True,carsafrica,2.0
75,roark,roark,The Trump slump is upon us.  I figure the administration is getting ready to announce some really big tax cuts for business.  Don't expect too much for the little guy...maybe they'll cut the payroll tax which makes even less money available for future Social Security recipients.,41,2,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:03:27,76,True,roark,2.0
76,Eddie H,Eddie,29 million Americans were uninsured as of 2019. That's more than enough of a foothold for coronavirus to devastate the working class and the poor. If you oppose Medicare for All because you have insurance and it's too inconvenient for you to change insurance  examine your conscience and ask yourself if your actions are any different from those of medieval elites who left the masses outside the castle walls while the invaders attacked.,68,2,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:04:08,77,True,eddie,1.0
77,DeeBee,DeeBee,Do not worry fellow readers. All the billionaires and multinationals that received large tax cuts and continue to get subsidies will see us through this.,71,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:04:45,78,True,deebee,2.0
78,Burt Chabot,Burt,This is the same guy who complained that the last president was going to debase the currency and whip up inflation. Oh what a difference a few years make. Who knew running and advanced nation with globally dependent supply chains could be so complicated?,42,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:04:59,79,True,burt,0.0
79,Bruce Egert,Bruce,Our economy was like a person exposed to the corona virus without yet showing symptoms. Now it’s showing symptoms occasioned by reckless borrowing and ill fated tax cuts.,42,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:05:33,80,True,bruce,0.0
80,Cold Liberal,Cold,Trump and Pence should resign. Turn the management of our country over to competent Pelosi.,123,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:07:12,81,True,cold,2.0
81,Garrett,Garrett,"'Pay no attention to this life jacket I'm wearing  this ship is PERFECT. Unsinkable!""",36,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:07:40,82,True,garrett,0.0
82,Miguel sanchez,Miguel,"I believe the President of the United States had an actual mental breakdown on Twitter this morning while all these events unfolded. Just look at his post stream an hour before trading opened.
And I don’t say this as a matter of mockery. At our highest level  we truly have an absolute void  in the midst of a historic crisis.",139,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:07:46,83,True,miguel,0.0
83,Jim,Jim,I can’t believe that guy who went bankrupt six times and couldn’t even run a casino would lead us to this. My shock is palpable.,292,2,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:08:12,84,True,jim,0.0
84,Hedonikos,Hedonikos,Can we at least take the most effective way to fight this pandemic? Let's start by quarantining Trump. At least for 2 weeks. Total isolation. Wanna bet the markets start to repair themselves?,101,1,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:09:08,85,True,hedonikos,2.0
85,Mark,Mark,"Does anybody remember about a week ago when King Donny said ""The markets look great! It's time to buy!""",70,2,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:09:57,86,True,mark,0.0
86,Tim,Tim,The Trump Slump market is now the the Dump Trump market. Hoping bthat's the silver lining.,50,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:10:26,87,True,tim,1.0
87,Lucien Dhooge,Lucien,I hear two sounds this morning. One - the sound of my retirement savings hitting a buzzsaw. Two - the sound of something else hitting a fan.,56,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:14:07,88,True,lucien,0.0
88,Ignatz,Ignatz,"I thought MBS and Trump were best buds!

And that he was in wuv with Kim Jung Un?

Wellno fear folks....I'm sure that later today we'll get a speech of gibberish and nonsense...with tiny hands flailing wildly  blame issuing forth from pursed rosebudded lips  and at the end  Trump clutching himself and rocking himself into a stupor over his magnificence...


And Azar will be to his right  staring rapturously at him  thinking;;:

""Will he call on me to speak? Will he? Will he? I'm ready O leader o mine...please ask my opinion on something!!""...his eyes glistening  lips quivering  waiting for Donald to look his way...

This is our circus government...tent on fire  GOP getting ready to bolt before the pole snaps  the bigly lions and tigers dead from fumes at Twumps tiny feet....Too bad he eliminated the deep state fire department.....",30,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:14:41,89,True,ignatz,2.0
89,Howard Levine,Howard,"Close your eyes and imagine listening to the confident President Obama address the nation in a reassuring manner.

He introduces the experts in charge of monitoring the corona pandemic.  We listen to science-based facts.

""Here’s the bottom line. Patients can beat this disease. And we can beat this disease. But we have to stay vigilant.""

He has the best of the best leading the way.  We feel as good as we possibly can.  We band together as a nation to beat this virus.  

The optics of watching the current president celebrate a birthday party/golf/etc.  while the financial markets crash is tough to stomach.",92,3,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:17:37,90,True,howard,0.0
90,K.Kong,KKong,"Why didn't the Trump administration see this coming? Didn't the Saudis warn them? Wasn't Russia obvious enough? Was this avoidable? How is the Trump administration responding: 

Looking at some Trump's Tweets this morning. Along with the self-congratulatory tweets concerns the coronavirus  we have:   

A little after 9 a.m. ET: ""So much FAKE NEWS!""

About 8 a.m.: ""The Obama/Biden Administration is the most corrupt Administration in the history of our Country!""

He's obviously unfit. The cabinet should vote to remove him now.",69,3,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:18:47,91,True,kkong,2.0
91,American Akita Team,American,"We just witnessed the end of the Trump Presidency - which of course will be small consolation to those who lose jobs  homes and family members in the coming months as global supply chains and free trade collapse and political extremism and violence spreads in the wake of this melt down.  

One can now see the wisdom of Obama in mobilizing pandemic containment efforts for Ebola and elevating pandemic preparedness as a national security priority.

The dump Trump movement within the GOP will now gain steam and many gutless GOP senators will begin to grow spines and voice their displeasure as they seek to politically distance themselves from this Presidential black hole of incompetence and lies.",25,1,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:20:29,92,True,american,2.0
92,Michael B,Michael,"There is one thing  and only one thing  that will restore confidence to The Market  and avert total financial collapse.

Our incompetent President MUST resign  and he must do it quickly  for he has proven his incompetence far beyond any shadow of doubt.  Nothing else will restore The Market's lack of faith.",31,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:20:46,93,True,michael,0.0
93,Christopher,Christopher,Put a con artist with a proven track record in bankruptcies in the White House and marvel at the results.,67,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,0.0,2020-03-09 10:21:04,94,True,christopher,0.0
94,RB,RB,"Not to worry America………….

Here at Mar-a-Lago the weather's nice  the greens are perfect and we Trumps are having a wonderful time……….

""Have a nice day"" - Donald Trump
AND
Oh  and before I forget  ""The doctors don't know what they are talking about - everything is under control and just perfect""……...",30,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:22:47,95,True,rb,2.0
95,H. Clark,H,"""I alone can fix it  folks."" What are the chances of the United States having the least-competent person in the White House at the most critical time since September 11  2001? Susan Collins et al  this pandemic and ensuing economic catastrophe are dedicated to you!",51,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:23:03,96,True,h,2.0
96,winthropo muchacho,winthropo,"Mother Nature doesn’t do “alternative facts” and today neither are world markets.

Sorry Kelly Anne.",37,0,False,0,https://www.nytimes.com/2020/03/09/business/stock-market-today.html,1486,2.0,2020-03-09 10:23:28,97,True,winthropo,2.0
